Mode,Backend,M,N,k,MPI_Ranks,GridRows,GridCols,OMP_Threads,CUDA_Arch,Run,ParallelTime,SequentialTime,RelativeError,GFLOPS,SpeedUp
Opt_Hybrid,OMP,6000,2000,3,2,0,0,20,,3,0.004832,0.000000,0.00e+00,14.9017,0.0000
Opt_Hybrid,OMP,6000,2000,3,4,0,0,10,,1,0.001732,0.040295,2.37e-06,41.5674,23.2635
Opt_Hybrid,OMP,6000,2000,3,4,0,0,10,,2,0.001740,0.000000,0.00e+00,41.3792,0.0000
Opt_Hybrid,OMP,6000,2000,3,4,0,0,10,,3,0.001761,0.000000,0.00e+00,40.8908,0.0000
Opt_Hybrid,OMP,6000,2000,3,8,0,0,5,,1,0.004048,0.042582,2.37e-06,17.7875,10.5198
Opt_Hybrid,OMP,6000,2000,3,8,0,0,5,,2,0.005057,0.000000,0.00e+00,14.2372,0.0000
Opt_Hybrid,OMP,6000,2000,3,8,0,0,5,,3,0.006949,0.000000,0.00e+00,10.3606,0.0000
Opt_Grid1x8,OMP,6000,2000,3,8,1,8,1,,1,0.014811,0.041590,2.72e-06,4.8612,2.8081
Opt_Grid1x8,OMP,6000,2000,3,8,1,8,1,,2,0.015011,0.000000,0.00e+00,4.7966,0.0000
Opt_Grid1x8,OMP,6000,2000,3,8,1,8,1,,3,0.015300,0.000000,0.00e+00,4.7059,0.0000
Opt_Grid8x1,OMP,6000,2000,3,8,8,1,1,,1,0.013531,0.041609,0.00e+00,5.3212,3.0751
Opt_Grid8x1,OMP,6000,2000,3,8,8,1,1,,2,0.013546,0.000000,0.00e+00,5.3154,0.0000
Opt_Grid8x1,OMP,6000,2000,3,8,8,1,1,,3,0.014166,0.000000,0.00e+00,5.0825,0.0000
Opt_Grid2x4,OMP,6000,2000,3,8,2,4,1,,1,0.013973,0.041668,3.11e-06,5.1527,2.9820
Opt_Grid2x4,OMP,6000,2000,3,8,2,4,1,,2,0.014295,0.000000,0.00e+00,5.0367,0.0000
Opt_Grid2x4,OMP,6000,2000,3,8,2,4,1,,3,0.013993,0.000000,0.00e+00,5.1454,0.0000
Serial,OMP,6000,2000,6,1,0,0,1,,1,0.029257,0.053199,0.00e+00,4.9220,1.8183
Serial,OMP,6000,2000,6,1,0,0,1,,2,0.029829,0.000000,0.00e+00,4.8275,0.0000
Serial,OMP,6000,2000,6,1,0,0,1,,3,0.029790,0.000000,0.00e+00,4.8338,0.0000
Naive_SMP,OMP,6000,2000,6,1,0,0,40,,1,0.054217,0.054399,0.00e+00,2.6560,1.0034
Naive_SMP,OMP,6000,2000,6,1,0,0,40,,2,0.053205,0.000000,0.00e+00,2.7065,0.0000
Naive_SMP,OMP,6000,2000,6,1,0,0,40,,3,0.053242,0.000000,0.00e+00,2.7046,0.0000
Naive_Hybrid,OMP,6000,2000,6,2,0,0,20,,1,0.012077,0.054318,0.00e+00,11.9239,4.4978
Naive_Hybrid,OMP,6000,2000,6,2,0,0,20,,2,0.019451,0.000000,0.00e+00,7.4032,0.0000
Naive_Hybrid,OMP,6000,2000,6,2,0,0,20,,3,0.016250,0.000000,0.00e+00,8.8614,0.0000
Opt_SMP,OMP,6000,2000,6,1,0,0,40,,1,0.029276,0.053135,0.00e+00,4.9187,1.8150
Opt_SMP,OMP,6000,2000,6,1,0,0,40,,2,0.029255,0.000000,0.00e+00,4.9223,0.0000
Opt_SMP,OMP,6000,2000,6,1,0,0,40,,3,0.029264,0.000000,0.00e+00,4.9207,0.0000
Opt_Hybrid,OMP,6000,2000,6,2,0,0,20,,1,0.005081,0.054308,0.00e+00,28.3428,10.6892
Opt_Hybrid,OMP,6000,2000,6,2,0,0,20,,2,0.007980,0.000000,0.00e+00,18.0441,0.0000
Opt_Hybrid,OMP,6000,2000,6,2,0,0,20,,3,0.016350,0.000000,0.00e+00,8.8073,0.0000
Opt_Hybrid,OMP,6000,2000,6,4,0,0,10,,1,0.001759,0.056067,2.37e-06,81.8455,31.8671
Opt_Hybrid,OMP,6000,2000,6,4,0,0,10,,2,0.001790,0.000000,0.00e+00,80.4640,0.0000
Opt_Hybrid,OMP,6000,2000,6,4,0,0,10,,3,0.001990,0.000000,0.00e+00,72.3790,0.0000
Opt_Hybrid,OMP,6000,2000,6,8,0,0,5,,1,0.005270,0.057821,2.37e-06,27.3253,10.9720
Opt_Hybrid,OMP,6000,2000,6,8,0,0,5,,2,0.006284,0.000000,0.00e+00,22.9151,0.0000
Opt_Hybrid,OMP,6000,2000,6,8,0,0,5,,3,0.005416,0.000000,0.00e+00,26.5860,0.0000
Opt_Grid1x8,OMP,6000,2000,6,8,1,8,1,,1,0.015321,0.056816,1.55e-06,9.3987,3.7083
Opt_Grid1x8,OMP,6000,2000,6,8,1,8,1,,2,0.015064,0.000000,0.00e+00,9.5595,0.0000
Opt_Grid1x8,OMP,6000,2000,6,8,1,8,1,,3,0.014987,0.000000,0.00e+00,9.6086,0.0000
Opt_Grid8x1,OMP,6000,2000,6,8,8,1,1,,1,0.015516,0.057649,0.00e+00,9.2805,3.7153
Opt_Grid8x1,OMP,6000,2000,6,8,8,1,1,,2,0.015513,0.000000,0.00e+00,9.2823,0.0000
Opt_Grid8x1,OMP,6000,2000,6,8,8,1,1,,3,0.014854,0.000000,0.00e+00,9.6943,0.0000
Opt_Grid2x4,OMP,6000,2000,6,8,2,4,1,,1,0.015546,0.058864,1.59e-06,9.2627,3.7864
Opt_Grid2x4,OMP,6000,2000,6,8,2,4,1,,2,0.014737,0.000000,0.00e+00,9.7711,0.0000
Opt_Grid2x4,OMP,6000,2000,6,8,2,4,1,,3,0.014480,0.000000,0.00e+00,9.9449,0.0000
Serial,OMP,6000,2000,8,1,0,0,1,,1,0.026581,0.039814,0.00e+00,7.2232,1.4978
Serial,OMP,6000,2000,8,1,0,0,1,,2,0.026521,0.000000,0.00e+00,7.2395,0.0000
Serial,OMP,6000,2000,8,1,0,0,1,,3,0.026637,0.000000,0.00e+00,7.2079,0.0000
Naive_SMP,OMP,6000,2000,8,1,0,0,40,,1,0.034440,0.040180,0.00e+00,5.5749,1.1667
Naive_SMP,OMP,6000,2000,8,1,0,0,40,,2,0.035245,0.000000,0.00e+00,5.4476,0.0000
Naive_SMP,OMP,6000,2000,8,1,0,0,40,,3,0.035349,0.000000,0.00e+00,5.4315,0.0000
Naive_Hybrid,OMP,6000,2000,8,2,0,0,20,,1,0.010565,0.041737,0.00e+00,18.1736,3.9506
Naive_Hybrid,OMP,6000,2000,8,2,0,0,20,,2,0.014486,0.000000,0.00e+00,13.2544,0.0000
Naive_Hybrid,OMP,6000,2000,8,2,0,0,20,,3,0.005260,0.000000,0.00e+00,36.5037,0.0000
Opt_SMP,OMP,6000,2000,8,1,0,0,40,,1,0.022500,0.039893,0.00e+00,8.5333,1.7730
Opt_SMP,OMP,6000,2000,8,1,0,0,40,,2,0.022475,0.000000,0.00e+00,8.5429,0.0000
Opt_SMP,OMP,6000,2000,8,1,0,0,40,,3,0.022478,0.000000,0.00e+00,8.5416,0.0000
Opt_Hybrid,OMP,6000,2000,8,2,0,0,20,,1,0.010343,0.040960,0.00e+00,18.5624,3.9599
Opt_Hybrid,OMP,6000,2000,8,2,0,0,20,,2,0.009428,0.000000,0.00e+00,20.3644,0.0000
Opt_Hybrid,OMP,6000,2000,8,2,0,0,20,,3,0.007948,0.000000,0.00e+00,24.1563,0.0000
Opt_Hybrid,OMP,6000,2000,8,4,0,0,10,,1,0.001501,0.042868,1.15e-06,127.8744,28.5504
Opt_Hybrid,OMP,6000,2000,8,4,0,0,10,,2,0.001504,0.000000,0.00e+00,127.6892,0.0000
Opt_Hybrid,OMP,6000,2000,8,4,0,0,10,,3,0.001495,0.000000,0.00e+00,128.4363,0.0000
Opt_Hybrid,OMP,6000,2000,8,8,0,0,5,,1,0.003683,0.043967,1.15e-06,52.1304,11.9376
Opt_Hybrid,OMP,6000,2000,8,8,0,0,5,,2,0.003207,0.000000,0.00e+00,59.8735,0.0000
Opt_Hybrid,OMP,6000,2000,8,8,0,0,5,,3,0.003802,0.000000,0.00e+00,50.5044,0.0000
Opt_Grid1x8,OMP,6000,2000,8,8,1,8,1,,1,0.011285,0.042061,1.08e-06,17.0138,3.7271
Opt_Grid1x8,OMP,6000,2000,8,8,1,8,1,,2,0.012139,0.000000,0.00e+00,15.8170,0.0000
Opt_Grid1x8,OMP,6000,2000,8,8,1,8,1,,3,0.011904,0.000000,0.00e+00,16.1289,0.0000
Opt_Grid8x1,OMP,6000,2000,8,8,8,1,1,,1,0.011592,0.043262,0.00e+00,16.5626,3.7319
Opt_Grid8x1,OMP,6000,2000,8,8,8,1,1,,2,0.011893,0.000000,0.00e+00,16.1439,0.0000
Opt_Grid8x1,OMP,6000,2000,8,8,8,1,1,,3,0.011558,0.000000,0.00e+00,16.6123,0.0000
Opt_Grid2x4,OMP,6000,2000,8,8,2,4,1,,1,0.011246,0.043698,1.18e-06,17.0730,3.8857
Opt_Grid2x4,OMP,6000,2000,8,8,2,4,1,,2,0.011203,0.000000,0.00e+00,17.1380,0.0000
Opt_Grid2x4,OMP,6000,2000,8,8,2,4,1,,3,0.011901,0.000000,0.00e+00,16.1327,0.0000
Serial,OMP,6000,2000,20,1,0,0,1,,1,0.042906,0.057360,0.00e+00,11.1872,1.3369
Serial,OMP,6000,2000,20,1,0,0,1,,2,0.042865,0.000000,0.00e+00,11.1978,0.0000
Serial,OMP,6000,2000,20,1,0,0,1,,3,0.044420,0.000000,0.00e+00,10.8058,0.0000
Naive_SMP,OMP,6000,2000,20,1,0,0,40,,1,0.061195,0.058722,0.00e+00,7.8437,0.9596
Naive_SMP,OMP,6000,2000,20,1,0,0,40,,2,0.060373,0.000000,0.00e+00,7.9506,0.0000
Naive_SMP,OMP,6000,2000,20,1,0,0,40,,3,0.060708,0.000000,0.00e+00,7.9067,0.0000
Naive_Hybrid,OMP,6000,2000,20,2,0,0,20,,1,0.019701,0.059429,0.00e+00,24.3647,3.0166
Naive_Hybrid,OMP,6000,2000,20,2,0,0,20,,2,0.018204,0.000000,0.00e+00,26.3675,0.0000
Naive_Hybrid,OMP,6000,2000,20,2,0,0,20,,3,0.020724,0.000000,0.00e+00,23.1615,0.0000
Opt_SMP,OMP,6000,2000,20,1,0,0,40,,1,0.036205,0.057155,0.00e+00,13.2580,1.5787
Opt_SMP,OMP,6000,2000,20,1,0,0,40,,2,0.036263,0.000000,0.00e+00,13.2366,0.0000
Opt_SMP,OMP,6000,2000,20,1,0,0,40,,3,0.036268,0.000000,0.00e+00,13.2348,0.0000
Opt_Hybrid,OMP,6000,2000,20,2,0,0,20,,1,0.011279,0.058643,0.00e+00,42.5563,5.1992
Opt_Hybrid,OMP,6000,2000,20,2,0,0,20,,2,0.014372,0.000000,0.00e+00,33.3987,0.0000
Opt_Hybrid,OMP,6000,2000,20,2,0,0,20,,3,0.008687,0.000000,0.00e+00,55.2527,0.0000
Opt_Hybrid,OMP,6000,2000,20,4,0,0,10,,1,0.002423,0.060284,1.92e-06,198.1335,24.8838
Opt_Hybrid,OMP,6000,2000,20,4,0,0,10,,2,0.002422,0.000000,0.00e+00,198.1705,0.0000
Opt_Hybrid,OMP,6000,2000,20,4,0,0,10,,3,0.002534,0.000000,0.00e+00,189.4060,0.0000
Opt_Hybrid,OMP,6000,2000,20,8,0,0,5,,1,0.006737,0.063066,1.92e-06,71.2433,9.3604
Opt_Hybrid,OMP,6000,2000,20,8,0,0,5,,2,0.006279,0.000000,0.00e+00,76.4440,0.0000
Opt_Hybrid,OMP,6000,2000,20,8,0,0,5,,3,0.005376,0.000000,0.00e+00,89.2890,0.0000
Opt_Grid1x8,OMP,6000,2000,20,8,1,8,1,,1,0.021427,0.061808,1.49e-06,22.4015,2.8846
Opt_Grid1x8,OMP,6000,2000,20,8,1,8,1,,2,0.018616,0.000000,0.00e+00,25.7838,0.0000
Opt_Grid1x8,OMP,6000,2000,20,8,1,8,1,,3,0.018405,0.000000,0.00e+00,26.0800,0.0000
Opt_Grid8x1,OMP,6000,2000,20,8,8,1,1,,1,0.017389,0.060929,0.00e+00,27.6042,3.5039
Opt_Grid8x1,OMP,6000,2000,20,8,8,1,1,,2,0.018794,0.000000,0.00e+00,25.5404,0.0000
Opt_Grid8x1,OMP,6000,2000,20,8,8,1,1,,3,0.018308,0.000000,0.00e+00,26.2180,0.0000
Opt_Grid2x4,OMP,6000,2000,20,8,2,4,1,,1,0.018484,0.060759,1.86e-06,25.9689,3.2871
Opt_Grid2x4,OMP,6000,2000,20,8,2,4,1,,2,0.017734,0.000000,0.00e+00,27.0659,0.0000
Opt_Grid2x4,OMP,6000,2000,20,8,2,4,1,,3,0.018704,0.000000,0.00e+00,25.6626,0.0000
Serial,OMP,6000,2000,32,1,0,0,1,,1,0.060834,0.088491,0.00e+00,12.6246,1.4546
Serial,OMP,6000,2000,32,1,0,0,1,,2,0.060552,0.000000,0.00e+00,12.6834,0.0000
Serial,OMP,6000,2000,32,1,0,0,1,,3,0.059624,0.000000,0.00e+00,12.8808,0.0000
Naive_SMP,OMP,6000,2000,32,1,0,0,40,,1,0.082936,0.079820,0.00e+00,9.2602,0.9624
Naive_SMP,OMP,6000,2000,32,1,0,0,40,,2,0.083127,0.000000,0.00e+00,9.2389,0.0000
Naive_SMP,OMP,6000,2000,32,1,0,0,40,,3,0.082815,0.000000,0.00e+00,9.2737,0.0000
Naive_Hybrid,OMP,6000,2000,32,2,0,0,20,,1,0.023641,0.082211,0.00e+00,32.4856,3.4774
Naive_Hybrid,OMP,6000,2000,32,2,0,0,20,,2,0.022014,0.000000,0.00e+00,34.8867,0.0000
Naive_Hybrid,OMP,6000,2000,32,2,0,0,20,,3,0.011817,0.000000,0.00e+00,64.9929,0.0000
Opt_SMP,OMP,6000,2000,32,1,0,0,40,,1,0.051077,0.085622,0.00e+00,15.0363,1.6763
Opt_SMP,OMP,6000,2000,32,1,0,0,40,,2,0.051293,0.000000,0.00e+00,14.9727,0.0000
Opt_SMP,OMP,6000,2000,32,1,0,0,40,,3,0.051178,0.000000,0.00e+00,15.0064,0.0000
Opt_Hybrid,OMP,6000,2000,32,2,0,0,20,,1,0.015680,0.087430,0.00e+00,48.9781,5.5757
Opt_Hybrid,OMP,6000,2000,32,2,0,0,20,,2,0.019208,0.000000,0.00e+00,39.9835,0.0000
Opt_Hybrid,OMP,6000,2000,32,2,0,0,20,,3,0.020860,0.000000,0.00e+00,36.8174,0.0000
Opt_Hybrid,OMP,6000,2000,32,4,0,0,10,,1,0.003402,0.082045,1.56e-06,225.7226,24.1139
Opt_Hybrid,OMP,6000,2000,32,4,0,0,10,,2,0.003438,0.000000,0.00e+00,223.3951,0.0000
Opt_Hybrid,OMP,6000,2000,32,4,0,0,10,,3,0.003418,0.000000,0.00e+00,224.6750,0.0000
Opt_Hybrid,OMP,6000,2000,32,8,0,0,5,,1,0.009971,0.094355,1.56e-06,77.0201,9.4625
Opt_Hybrid,OMP,6000,2000,32,8,0,0,5,,2,0.011792,0.000000,0.00e+00,65.1293,0.0000
Opt_Hybrid,OMP,6000,2000,32,8,0,0,5,,3,0.008872,0.000000,0.00e+00,86.5655,0.0000
Opt_Grid1x8,OMP,6000,2000,32,8,1,8,1,,1,0.030385,0.088102,1.44e-06,25.2759,2.8995
Opt_Grid1x8,OMP,6000,2000,32,8,1,8,1,,2,0.026492,0.000000,0.00e+00,28.9896,0.0000
Opt_Grid1x8,OMP,6000,2000,32,8,1,8,1,,3,0.026485,0.000000,0.00e+00,28.9981,0.0000
Opt_Grid8x1,OMP,6000,2000,32,8,8,1,1,,1,0.026389,0.091247,0.00e+00,29.1033,3.4578
Opt_Grid8x1,OMP,6000,2000,32,8,8,1,1,,2,0.026039,0.000000,0.00e+00,29.4946,0.0000
Opt_Grid8x1,OMP,6000,2000,32,8,8,1,1,,3,0.026603,0.000000,0.00e+00,28.8691,0.0000
Opt_Grid2x4,OMP,6000,2000,32,8,2,4,1,,1,0.026053,0.093415,1.48e-06,29.4788,3.5856
Opt_Grid2x4,OMP,6000,2000,32,8,2,4,1,,2,0.026821,0.000000,0.00e+00,28.6344,0.0000
Opt_Grid2x4,OMP,6000,2000,32,8,2,4,1,,3,0.026548,0.000000,0.00e+00,28.9291,0.0000
Serial,OMP,4000,4000,3,1,0,0,1,,1,0.036912,0.053968,0.00e+00,2.6008,1.4621
Serial,OMP,4000,4000,3,1,0,0,1,,2,0.036527,0.000000,0.00e+00,2.6282,0.0000
Serial,OMP,4000,4000,3,1,0,0,1,,3,0.036566,0.000000,0.00e+00,2.6254,0.0000
Naive_SMP,OMP,4000,4000,3,1,0,0,40,,1,0.052752,0.052811,0.00e+00,1.8198,1.0011
Naive_SMP,OMP,4000,4000,3,1,0,0,40,,2,0.052707,0.000000,0.00e+00,1.8214,0.0000
Naive_SMP,OMP,4000,4000,3,1,0,0,40,,3,0.052510,0.000000,0.00e+00,1.8282,0.0000
Naive_Hybrid,OMP,4000,4000,3,2,0,0,20,,1,0.008406,0.053670,0.00e+00,11.4205,6.3848
Naive_Hybrid,OMP,4000,4000,3,2,0,0,20,,2,0.008701,0.000000,0.00e+00,11.0329,0.0000
Naive_Hybrid,OMP,4000,4000,3,2,0,0,20,,3,0.020908,0.000000,0.00e+00,4.5916,0.0000
Opt_SMP,OMP,4000,4000,3,1,0,0,40,,1,0.036829,0.053327,0.00e+00,2.6067,1.4480
Opt_SMP,OMP,4000,4000,3,1,0,0,40,,2,0.036914,0.000000,0.00e+00,2.6006,0.0000
Opt_SMP,OMP,4000,4000,3,1,0,0,40,,3,0.035826,0.000000,0.00e+00,2.6796,0.0000
Opt_Hybrid,OMP,4000,4000,3,2,0,0,20,,1,0.017971,0.055002,0.00e+00,5.3419,3.0605
Opt_Hybrid,OMP,4000,4000,3,2,0,0,20,,2,0.010061,0.000000,0.00e+00,9.5420,0.0000
Opt_Hybrid,OMP,4000,4000,3,2,0,0,20,,3,0.014005,0.000000,0.00e+00,6.8547,0.0000
Opt_Hybrid,OMP,4000,4000,3,4,0,0,10,,1,0.002324,0.053842,6.80e-06,41.2996,23.1629
Opt_Hybrid,OMP,4000,4000,3,4,0,0,10,,2,0.002259,0.000000,0.00e+00,42.5053,0.0000
Opt_Hybrid,OMP,4000,4000,3,4,0,0,10,,3,0.002332,0.000000,0.00e+00,41.1729,0.0000
Opt_Hybrid,OMP,4000,4000,3,8,0,0,5,,1,0.007015,0.055409,6.80e-06,13.6853,7.8988
Opt_Hybrid,OMP,4000,4000,3,8,0,0,5,,2,0.005487,0.000000,0.00e+00,17.4969,0.0000
Opt_Hybrid,OMP,4000,4000,3,8,0,0,5,,3,0.007264,0.000000,0.00e+00,13.2157,0.0000
Opt_Grid1x8,OMP,4000,4000,3,8,1,8,1,,1,0.019758,0.055588,5.98e-06,4.8588,2.8134
Opt_Grid1x8,OMP,4000,4000,3,8,1,8,1,,2,0.018962,0.000000,0.00e+00,5.0627,0.0000
Opt_Grid1x8,OMP,4000,4000,3,8,1,8,1,,3,0.019759,0.000000,0.00e+00,4.8586,0.0000
Opt_Grid8x1,OMP,4000,4000,3,8,8,1,1,,1,0.019011,0.056468,0.00e+00,5.0497,2.9703
Opt_Grid8x1,OMP,4000,4000,3,8,8,1,1,,2,0.018070,0.000000,0.00e+00,5.3127,0.0000
Opt_Grid8x1,OMP,4000,4000,3,8,8,1,1,,3,0.018256,0.000000,0.00e+00,5.2587,0.0000
Opt_Grid2x4,OMP,4000,4000,3,8,2,4,1,,1,0.018517,0.055378,5.99e-06,5.1845,2.9907
Opt_Grid2x4,OMP,4000,4000,3,8,2,4,1,,2,0.018513,0.000000,0.00e+00,5.1856,0.0000
Opt_Grid2x4,OMP,4000,4000,3,8,2,4,1,,3,0.018189,0.000000,0.00e+00,5.2781,0.0000
Serial,OMP,4000,4000,6,1,0,0,1,,1,0.038812,0.072841,0.00e+00,4.9469,1.8768
Serial,OMP,4000,4000,6,1,0,0,1,,2,0.038843,0.000000,0.00e+00,4.9429,0.0000
Serial,OMP,4000,4000,6,1,0,0,1,,3,0.038855,0.000000,0.00e+00,4.9414,0.0000
Naive_SMP,OMP,4000,4000,6,1,0,0,40,,1,0.070923,0.070917,0.00e+00,2.7072,0.9999
Naive_SMP,OMP,4000,4000,6,1,0,0,40,,2,0.072389,0.000000,0.00e+00,2.6523,0.0000
Naive_SMP,OMP,4000,4000,6,1,0,0,40,,3,0.070954,0.000000,0.00e+00,2.7060,0.0000
Naive_Hybrid,OMP,4000,4000,6,2,0,0,20,,1,0.019328,0.072462,0.00e+00,9.9336,3.7490
Naive_Hybrid,OMP,4000,4000,6,2,0,0,20,,2,0.012359,0.000000,0.00e+00,15.5346,0.0000
Naive_Hybrid,OMP,4000,4000,6,2,0,0,20,,3,0.015351,0.000000,0.00e+00,12.5074,0.0000
Opt_SMP,OMP,4000,4000,6,1,0,0,40,,1,0.038957,0.070800,0.00e+00,4.9285,1.8174
Opt_SMP,OMP,4000,4000,6,1,0,0,40,,2,0.038971,0.000000,0.00e+00,4.9267,0.0000
Opt_SMP,OMP,4000,4000,6,1,0,0,40,,3,0.038978,0.000000,0.00e+00,4.9259,0.0000
Opt_Hybrid,OMP,4000,4000,6,2,0,0,20,,1,0.017571,0.072463,0.00e+00,10.9272,4.1241
Opt_Hybrid,OMP,4000,4000,6,2,0,0,20,,2,0.018183,0.000000,0.00e+00,10.5590,0.0000
Opt_Hybrid,OMP,4000,4000,6,2,0,0,20,,3,0.017053,0.000000,0.00e+00,11.2587,0.0000
Opt_Hybrid,OMP,4000,4000,6,4,0,0,10,,1,0.002425,0.074104,3.43e-06,79.1910,30.5644
Opt_Hybrid,OMP,4000,4000,6,4,0,0,10,,2,0.002350,0.000000,0.00e+00,81.7031,0.0000
Opt_Hybrid,OMP,4000,4000,6,4,0,0,10,,3,0.002338,0.000000,0.00e+00,82.1220,0.0000
Opt_Hybrid,OMP,4000,4000,6,8,0,0,5,,1,0.007681,0.076837,3.43e-06,24.9958,10.0032
Opt_Hybrid,OMP,4000,4000,6,8,0,0,5,,2,0.005641,0.000000,0.00e+00,34.0337,0.0000
Opt_Hybrid,OMP,4000,4000,6,8,0,0,5,,3,0.005428,0.000000,0.00e+00,35.3752,0.0000
Opt_Grid1x8,OMP,4000,4000,6,8,1,8,1,,1,0.019718,0.075699,2.44e-06,9.7373,3.8391
Opt_Grid1x8,OMP,4000,4000,6,8,1,8,1,,2,0.020325,0.000000,0.00e+00,9.4464,0.0000
Opt_Grid1x8,OMP,4000,4000,6,8,1,8,1,,3,0.021008,0.000000,0.00e+00,9.1395,0.0000
Opt_Grid8x1,OMP,4000,4000,6,8,8,1,1,,1,0.019400,0.075958,0.00e+00,9.8968,3.9153
Opt_Grid8x1,OMP,4000,4000,6,8,8,1,1,,2,0.019409,0.000000,0.00e+00,9.8923,0.0000
Opt_Grid8x1,OMP,4000,4000,6,8,8,1,1,,3,0.019373,0.000000,0.00e+00,9.9106,0.0000
Opt_Grid2x4,OMP,4000,4000,6,8,2,4,1,,1,0.019793,0.075009,2.14e-06,9.7006,3.7897
Opt_Grid2x4,OMP,4000,4000,6,8,2,4,1,,2,0.020699,0.000000,0.00e+00,9.2758,0.0000
Opt_Grid2x4,OMP,4000,4000,6,8,2,4,1,,3,0.019374,0.000000,0.00e+00,9.9103,0.0000
Serial,OMP,4000,4000,8,1,0,0,1,,1,0.035386,0.054432,0.00e+00,7.2345,1.5382
Serial,OMP,4000,4000,8,1,0,0,1,,2,0.035275,0.000000,0.00e+00,7.2573,0.0000
Serial,OMP,4000,4000,8,1,0,0,1,,3,0.035379,0.000000,0.00e+00,7.2359,0.0000
Naive_SMP,OMP,4000,4000,8,1,0,0,40,,1,0.045921,0.054103,0.00e+00,5.5748,1.1782
Naive_SMP,OMP,4000,4000,8,1,0,0,40,,2,0.046064,0.000000,0.00e+00,5.5575,0.0000
Naive_SMP,OMP,4000,4000,8,1,0,0,40,,3,0.045898,0.000000,0.00e+00,5.5776,0.0000
Naive_Hybrid,OMP,4000,4000,8,2,0,0,20,,1,0.013657,0.056122,0.00e+00,18.7450,4.1094
Naive_Hybrid,OMP,4000,4000,8,2,0,0,20,,2,0.017529,0.000000,0.00e+00,14.6045,0.0000
Naive_Hybrid,OMP,4000,4000,8,2,0,0,20,,3,0.018170,0.000000,0.00e+00,14.0889,0.0000
Opt_SMP,OMP,4000,4000,8,1,0,0,40,,1,0.029645,0.054450,0.00e+00,8.6356,1.8367
Opt_SMP,OMP,4000,4000,8,1,0,0,40,,2,0.029596,0.000000,0.00e+00,8.6499,0.0000
Opt_SMP,OMP,4000,4000,8,1,0,0,40,,3,0.029646,0.000000,0.00e+00,8.6352,0.0000
Opt_Hybrid,OMP,4000,4000,8,2,0,0,20,,1,0.017120,0.055475,0.00e+00,14.9531,3.2403
Opt_Hybrid,OMP,4000,4000,8,2,0,0,20,,2,0.010602,0.000000,0.00e+00,24.1473,0.0000
Opt_Hybrid,OMP,4000,4000,8,2,0,0,20,,3,0.018915,0.000000,0.00e+00,13.5342,0.0000
Opt_Hybrid,OMP,4000,4000,8,4,0,0,10,,1,0.001987,0.055680,3.35e-06,128.8146,28.0172
Opt_Hybrid,OMP,4000,4000,8,4,0,0,10,,2,0.002123,0.000000,0.00e+00,120.5783,0.0000
Opt_Hybrid,OMP,4000,4000,8,4,0,0,10,,3,0.001979,0.000000,0.00e+00,129.3543,0.0000
Opt_Hybrid,OMP,4000,4000,8,8,0,0,5,,1,0.005459,0.059933,3.35e-06,46.8976,10.9793
Opt_Hybrid,OMP,4000,4000,8,8,0,0,5,,2,0.005158,0.000000,0.00e+00,49.6330,0.0000
Opt_Hybrid,OMP,4000,4000,8,8,0,0,5,,3,0.003261,0.000000,0.00e+00,78.4922,0.0000
Opt_Grid1x8,OMP,4000,4000,8,8,1,8,1,,1,0.015163,0.056850,3.40e-06,16.8837,3.7494
Opt_Grid1x8,OMP,4000,4000,8,8,1,8,1,,2,0.015266,0.000000,0.00e+00,16.7690,0.0000
Opt_Grid1x8,OMP,4000,4000,8,8,1,8,1,,3,0.014841,0.000000,0.00e+00,17.2495,0.0000
Opt_Grid8x1,OMP,4000,4000,8,8,8,1,1,,1,0.014798,0.059137,0.00e+00,17.2997,3.9963
Opt_Grid8x1,OMP,4000,4000,8,8,8,1,1,,2,0.015325,0.000000,0.00e+00,16.7050,0.0000
Opt_Grid8x1,OMP,4000,4000,8,8,8,1,1,,3,0.015714,0.000000,0.00e+00,16.2915,0.0000
Opt_Grid2x4,OMP,4000,4000,8,8,2,4,1,,1,0.014672,0.057103,3.61e-06,17.4480,3.8919
Opt_Grid2x4,OMP,4000,4000,8,8,2,4,1,,2,0.014768,0.000000,0.00e+00,17.3345,0.0000
Opt_Grid2x4,OMP,4000,4000,8,8,2,4,1,,3,0.015303,0.000000,0.00e+00,16.7289,0.0000
Serial,OMP,4000,4000,20,1,0,0,1,,1,0.057190,0.082147,0.00e+00,11.1908,1.4364
Serial,OMP,4000,4000,20,1,0,0,1,,2,0.057272,0.000000,0.00e+00,11.1748,0.0000
Serial,OMP,4000,4000,20,1,0,0,1,,3,0.057288,0.000000,0.00e+00,11.1717,0.0000
Naive_SMP,OMP,4000,4000,20,1,0,0,40,,1,0.078017,0.076175,0.00e+00,8.2033,0.9764
Naive_SMP,OMP,4000,4000,20,1,0,0,40,,2,0.077894,0.000000,0.00e+00,8.2163,0.0000
Naive_SMP,OMP,4000,4000,20,1,0,0,40,,3,0.078037,0.000000,0.00e+00,8.2013,0.0000
Naive_Hybrid,OMP,4000,4000,20,2,0,0,20,,1,0.018416,0.077892,0.00e+00,34.7518,4.2295
Naive_Hybrid,OMP,4000,4000,20,2,0,0,20,,2,0.023415,0.000000,0.00e+00,27.3332,0.0000
