Mode,Backend,M,N,k,MPI_Ranks,GridRows,GridCols,OMP_Threads,CUDA_Arch,Run,ParallelTime,SequentialTime,RelativeError,GFLOPS,SpeedUp
CUDA_Opt2D,CUDA,2000,4000,32,4,2,2,,75,3,0.001117,0.000000,0.00e+00,458.5202,0.0000
CUDA_Tiled,CUDA,2000,4000,32,4,2,2,,75,1,0.000893,0.060525,2.81e-06,573.5961,67.8066
CUDA_Tiled,CUDA,2000,4000,32,4,2,2,,75,2,0.000892,0.000000,0.00e+00,573.7316,0.0000
CUDA_Tiled,CUDA,2000,4000,32,4,2,2,,75,3,0.000884,0.000000,0.00e+00,579.2000,0.0000
CUDA_WarpRow,CUDA,2000,4000,32,4,2,2,,75,1,0.001029,0.059490,2.81e-06,497.4195,57.7960
CUDA_WarpRow,CUDA,2000,4000,32,4,2,2,,75,2,0.000944,0.000000,0.00e+00,542.4511,0.0000
CUDA_WarpRow,CUDA,2000,4000,32,4,2,2,,75,3,0.001105,0.000000,0.00e+00,463.3437,0.0000
CUDA_Transposed,CUDA,2000,4000,32,4,2,2,,75,1,0.001024,0.056419,2.81e-06,500.1038,55.1076
CUDA_Transposed,CUDA,2000,4000,32,4,2,2,,75,2,0.001018,0.000000,0.00e+00,503.0664,0.0000
CUDA_Transposed,CUDA,2000,4000,32,4,2,2,,75,3,0.001026,0.000000,0.00e+00,499.1461,0.0000
CUDA_Naive,CUDA,2000,4000,64,4,2,2,,75,1,0.001438,0.107862,3.29e-06,712.3216,75.0314
CUDA_Naive,CUDA,2000,4000,64,4,2,2,,75,2,0.001446,0.000000,0.00e+00,707.9799,0.0000
CUDA_Naive,CUDA,2000,4000,64,4,2,2,,75,3,0.001447,0.000000,0.00e+00,707.8226,0.0000
CUDA_Opt2D,CUDA,2000,4000,64,4,2,2,,75,1,0.001448,0.108839,3.29e-06,707.4201,75.1904
CUDA_Opt2D,CUDA,2000,4000,64,4,2,2,,75,2,0.001448,0.000000,0.00e+00,707.2361,0.0000
CUDA_Opt2D,CUDA,2000,4000,64,4,2,2,,75,3,0.001447,0.000000,0.00e+00,707.6698,0.0000
CUDA_Tiled,CUDA,2000,4000,64,4,2,2,,75,1,0.001366,0.112457,3.29e-06,749.4212,82.3021
CUDA_Tiled,CUDA,2000,4000,64,4,2,2,,75,2,0.001376,0.000000,0.00e+00,744.2437,0.0000
CUDA_Tiled,CUDA,2000,4000,64,4,2,2,,75,3,0.001371,0.000000,0.00e+00,747.1384,0.0000
CUDA_WarpRow,CUDA,2000,4000,64,4,2,2,,75,1,0.001719,0.107448,3.29e-06,595.7720,62.5142
CUDA_WarpRow,CUDA,2000,4000,64,4,2,2,,75,2,0.001461,0.000000,0.00e+00,701.0412,0.0000
CUDA_WarpRow,CUDA,2000,4000,64,4,2,2,,75,3,0.001609,0.000000,0.00e+00,636.2823,0.0000
CUDA_Transposed,CUDA,2000,4000,64,4,2,2,,75,1,0.001536,0.108180,3.29e-06,666.7448,70.4376
CUDA_Transposed,CUDA,2000,4000,64,4,2,2,,75,2,0.001526,0.000000,0.00e+00,670.8452,0.0000
CUDA_Transposed,CUDA,2000,4000,64,4,2,2,,75,3,0.001524,0.000000,0.00e+00,671.7068,0.0000
CUDA_Naive,CUDA,2000,4000,128,4,2,2,,75,1,0.002405,0.216864,3.47e-06,851.6239,90.1788
CUDA_Naive,CUDA,2000,4000,128,4,2,2,,75,2,0.002474,0.000000,0.00e+00,827.7906,0.0000
CUDA_Naive,CUDA,2000,4000,128,4,2,2,,75,3,0.002283,0.000000,0.00e+00,897.0560,0.0000
CUDA_Opt2D,CUDA,2000,4000,128,4,2,2,,75,1,0.002284,0.211118,3.47e-06,896.7446,92.4408
CUDA_Opt2D,CUDA,2000,4000,128,4,2,2,,75,2,0.002273,0.000000,0.00e+00,900.8574,0.0000
CUDA_Opt2D,CUDA,2000,4000,128,4,2,2,,75,3,0.002506,0.000000,0.00e+00,817.3600,0.0000
CUDA_Tiled,CUDA,2000,4000,128,4,2,2,,75,1,0.001905,0.235276,3.47e-06,1075.3151,123.5334
CUDA_Tiled,CUDA,2000,4000,128,4,2,2,,75,2,0.001975,0.000000,0.00e+00,1036.7871,0.0000
CUDA_Tiled,CUDA,2000,4000,128,4,2,2,,75,3,0.001904,0.000000,0.00e+00,1075.5118,0.0000
CUDA_WarpRow,CUDA,2000,4000,128,4,2,2,,75,1,0.002535,0.217512,3.47e-06,807.9439,85.8095
CUDA_WarpRow,CUDA,2000,4000,128,4,2,2,,75,2,0.002533,0.000000,0.00e+00,808.5663,0.0000
CUDA_WarpRow,CUDA,2000,4000,128,4,2,2,,75,3,0.002925,0.000000,0.00e+00,700.2085,0.0000
CUDA_Transposed,CUDA,2000,4000,128,4,2,2,,75,1,0.002580,0.232561,3.47e-06,793.6632,90.1247
CUDA_Transposed,CUDA,2000,4000,128,4,2,2,,75,2,0.002571,0.000000,0.00e+00,796.5476,0.0000
CUDA_Transposed,CUDA,2000,4000,128,4,2,2,,75,3,0.002584,0.000000,0.00e+00,792.6011,0.0000
CUDA_Naive,CUDA,4000,2000,3,4,2,2,,75,1,0.000881,0.027740,2.36e-06,54.4914,31.4918
CUDA_Naive,CUDA,4000,2000,3,4,2,2,,75,2,0.000890,0.000000,0.00e+00,53.9250,0.0000
CUDA_Naive,CUDA,4000,2000,3,4,2,2,,75,3,0.001031,0.000000,0.00e+00,46.5574,0.0000
CUDA_Opt2D,CUDA,4000,2000,3,4,2,2,,75,1,0.000889,0.027748,2.36e-06,53.9783,31.2041
CUDA_Opt2D,CUDA,4000,2000,3,4,2,2,,75,2,0.000889,0.000000,0.00e+00,53.9679,0.0000
CUDA_Opt2D,CUDA,4000,2000,3,4,2,2,,75,3,0.001040,0.000000,0.00e+00,46.1429,0.0000
CUDA_Tiled,CUDA,4000,2000,3,4,2,2,,75,1,0.000888,0.028562,2.36e-06,54.0831,32.1818
CUDA_Tiled,CUDA,4000,2000,3,4,2,2,,75,2,0.000884,0.000000,0.00e+00,54.3278,0.0000
CUDA_Tiled,CUDA,4000,2000,3,4,2,2,,75,3,0.000885,0.000000,0.00e+00,54.2501,0.0000
CUDA_WarpRow,CUDA,4000,2000,3,4,2,2,,75,1,0.001036,0.032525,2.36e-06,46.3406,31.4010
CUDA_WarpRow,CUDA,4000,2000,3,4,2,2,,75,2,0.000899,0.000000,0.00e+00,53.4016,0.0000
CUDA_WarpRow,CUDA,4000,2000,3,4,2,2,,75,3,0.000885,0.000000,0.00e+00,54.2320,0.0000
CUDA_Transposed,CUDA,4000,2000,3,4,2,2,,75,1,0.000567,0.026671,2.36e-06,84.6848,47.0544
CUDA_Transposed,CUDA,4000,2000,3,4,2,2,,75,2,0.000557,0.000000,0.00e+00,86.2046,0.0000
CUDA_Transposed,CUDA,4000,2000,3,4,2,2,,75,3,0.000566,0.000000,0.00e+00,84.7643,0.0000
CUDA_Naive,CUDA,4000,2000,6,4,2,2,,75,1,0.000885,0.038193,2.37e-06,108.5107,43.1698
CUDA_Naive,CUDA,4000,2000,6,4,2,2,,75,2,0.000894,0.000000,0.00e+00,107.3696,0.0000
CUDA_Naive,CUDA,4000,2000,6,4,2,2,,75,3,0.000893,0.000000,0.00e+00,107.4520,0.0000
CUDA_Opt2D,CUDA,4000,2000,6,4,2,2,,75,1,0.000884,0.036099,2.37e-06,108.6062,40.8392
CUDA_Opt2D,CUDA,4000,2000,6,4,2,2,,75,2,0.000885,0.000000,0.00e+00,108.4753,0.0000
CUDA_Opt2D,CUDA,4000,2000,6,4,2,2,,75,3,0.000893,0.000000,0.00e+00,107.5297,0.0000
CUDA_Tiled,CUDA,4000,2000,6,4,2,2,,75,1,0.000891,0.036783,2.37e-06,107.7239,41.2745
CUDA_Tiled,CUDA,4000,2000,6,4,2,2,,75,2,0.000878,0.000000,0.00e+00,109.3590,0.0000
CUDA_Tiled,CUDA,4000,2000,6,4,2,2,,75,3,0.000878,0.000000,0.00e+00,109.3805,0.0000
CUDA_WarpRow,CUDA,4000,2000,6,4,2,2,,75,1,0.001041,0.043141,2.37e-06,92.2204,41.4422
CUDA_WarpRow,CUDA,4000,2000,6,4,2,2,,75,2,0.000969,0.000000,0.00e+00,99.0869,0.0000
CUDA_WarpRow,CUDA,4000,2000,6,4,2,2,,75,3,0.000888,0.000000,0.00e+00,108.0757,0.0000
CUDA_Transposed,CUDA,4000,2000,6,4,2,2,,75,1,0.000544,0.038560,2.37e-06,176.3198,70.8220
CUDA_Transposed,CUDA,4000,2000,6,4,2,2,,75,2,0.000544,0.000000,0.00e+00,176.3319,0.0000
CUDA_Transposed,CUDA,4000,2000,6,4,2,2,,75,3,0.000554,0.000000,0.00e+00,173.4145,0.0000
CUDA_Naive,CUDA,4000,2000,8,4,2,2,,75,1,0.000886,0.027554,1.13e-06,144.4987,31.1051
CUDA_Naive,CUDA,4000,2000,8,4,2,2,,75,2,0.000887,0.000000,0.00e+00,144.3660,0.0000
CUDA_Naive,CUDA,4000,2000,8,4,2,2,,75,3,0.001048,0.000000,0.00e+00,122.1866,0.0000
CUDA_Opt2D,CUDA,4000,2000,8,4,2,2,,75,1,0.000893,0.028553,1.13e-06,143.3150,31.9688
CUDA_Opt2D,CUDA,4000,2000,8,4,2,2,,75,2,0.000886,0.000000,0.00e+00,144.5441,0.0000
CUDA_Opt2D,CUDA,4000,2000,8,4,2,2,,75,3,0.001022,0.000000,0.00e+00,125.2124,0.0000
CUDA_Tiled,CUDA,4000,2000,8,4,2,2,,75,1,0.000886,0.028004,1.13e-06,144.4878,31.6117
CUDA_Tiled,CUDA,4000,2000,8,4,2,2,,75,2,0.000876,0.000000,0.00e+00,146.1044,0.0000
CUDA_Tiled,CUDA,4000,2000,8,4,2,2,,75,3,0.001026,0.000000,0.00e+00,124.7848,0.0000
CUDA_WarpRow,CUDA,4000,2000,8,4,2,2,,75,1,0.000889,0.030785,1.13e-06,143.9269,34.6158
CUDA_WarpRow,CUDA,4000,2000,8,4,2,2,,75,2,0.000880,0.000000,0.00e+00,145.3746,0.0000
CUDA_WarpRow,CUDA,4000,2000,8,4,2,2,,75,3,0.000890,0.000000,0.00e+00,143.8830,0.0000
CUDA_Transposed,CUDA,4000,2000,8,4,2,2,,75,1,0.000561,0.028538,1.13e-06,228.1119,50.8578
CUDA_Transposed,CUDA,4000,2000,8,4,2,2,,75,2,0.000562,0.000000,0.00e+00,227.9177,0.0000
CUDA_Transposed,CUDA,4000,2000,8,4,2,2,,75,3,0.000563,0.000000,0.00e+00,227.1771,0.0000
CUDA_Naive,CUDA,4000,2000,20,4,2,2,,75,1,0.001056,0.042559,1.90e-06,303.1112,40.3131
CUDA_Naive,CUDA,4000,2000,20,4,2,2,,75,2,0.000906,0.000000,0.00e+00,353.0581,0.0000
CUDA_Naive,CUDA,4000,2000,20,4,2,2,,75,3,0.000899,0.000000,0.00e+00,355.9098,0.0000
CUDA_Opt2D,CUDA,4000,2000,20,4,2,2,,75,1,0.000895,0.039898,1.90e-06,357.3935,44.5606
CUDA_Opt2D,CUDA,4000,2000,20,4,2,2,,75,2,0.000898,0.000000,0.00e+00,356.3401,0.0000
CUDA_Opt2D,CUDA,4000,2000,20,4,2,2,,75,3,0.001056,0.000000,0.00e+00,302.9080,0.0000
CUDA_Tiled,CUDA,4000,2000,20,4,2,2,,75,1,0.000886,0.039684,1.90e-06,361.1289,44.7841
CUDA_Tiled,CUDA,4000,2000,20,4,2,2,,75,2,0.000890,0.000000,0.00e+00,359.6009,0.0000
CUDA_Tiled,CUDA,4000,2000,20,4,2,2,,75,3,0.000890,0.000000,0.00e+00,359.5348,0.0000
CUDA_WarpRow,CUDA,4000,2000,20,4,2,2,,75,1,0.001061,0.043904,1.90e-06,301.6060,41.3808
CUDA_WarpRow,CUDA,4000,2000,20,4,2,2,,75,2,0.000917,0.000000,0.00e+00,349.0324,0.0000
CUDA_WarpRow,CUDA,4000,2000,20,4,2,2,,75,3,0.000894,0.000000,0.00e+00,357.8141,0.0000
CUDA_Transposed,CUDA,4000,2000,20,4,2,2,,75,1,0.000753,0.039754,1.90e-06,424.7128,52.7632
CUDA_Transposed,CUDA,4000,2000,20,4,2,2,,75,2,0.000753,0.000000,0.00e+00,424.8155,0.0000
CUDA_Transposed,CUDA,4000,2000,20,4,2,2,,75,3,0.000754,0.000000,0.00e+00,424.3453,0.0000
CUDA_Naive,CUDA,4000,2000,32,4,2,2,,75,1,0.001054,0.057725,1.56e-06,485.5756,54.7462
CUDA_Naive,CUDA,4000,2000,32,4,2,2,,75,2,0.000905,0.000000,0.00e+00,565.7807,0.0000
CUDA_Naive,CUDA,4000,2000,32,4,2,2,,75,3,0.000894,0.000000,0.00e+00,572.4274,0.0000
CUDA_Opt2D,CUDA,4000,2000,32,4,2,2,,75,1,0.000895,0.061226,1.56e-06,572.1259,68.4162
CUDA_Opt2D,CUDA,4000,2000,32,4,2,2,,75,2,0.000903,0.000000,0.00e+00,567.0655,0.0000
CUDA_Opt2D,CUDA,4000,2000,32,4,2,2,,75,3,0.000903,0.000000,0.00e+00,567.2644,0.0000
CUDA_Tiled,CUDA,4000,2000,32,4,2,2,,75,1,0.000889,0.060286,1.56e-06,575.7192,67.7891
CUDA_Tiled,CUDA,4000,2000,32,4,2,2,,75,2,0.000880,0.000000,0.00e+00,581.6219,0.0000
CUDA_Tiled,CUDA,4000,2000,32,4,2,2,,75,3,0.000889,0.000000,0.00e+00,575.9809,0.0000
CUDA_WarpRow,CUDA,4000,2000,32,4,2,2,,75,1,0.000900,0.058998,1.56e-06,568.8868,65.5535
CUDA_WarpRow,CUDA,4000,2000,32,4,2,2,,75,2,0.000900,0.000000,0.00e+00,568.9664,0.0000
CUDA_WarpRow,CUDA,4000,2000,32,4,2,2,,75,3,0.000899,0.000000,0.00e+00,569.7857,0.0000
CUDA_Transposed,CUDA,4000,2000,32,4,2,2,,75,1,0.000899,0.056764,1.56e-06,569.6999,63.1605
CUDA_Transposed,CUDA,4000,2000,32,4,2,2,,75,2,0.000898,0.000000,0.00e+00,570.1748,0.0000
CUDA_Transposed,CUDA,4000,2000,32,4,2,2,,75,3,0.000908,0.000000,0.00e+00,564.0293,0.0000
CUDA_Naive,CUDA,4000,2000,64,4,2,2,,75,1,0.001528,0.109280,1.65e-06,670.1225,71.5143
CUDA_Naive,CUDA,4000,2000,64,4,2,2,,75,2,0.001331,0.000000,0.00e+00,769.0776,0.0000
CUDA_Naive,CUDA,4000,2000,64,4,2,2,,75,3,0.001568,0.000000,0.00e+00,653.1636,0.0000
CUDA_Opt2D,CUDA,4000,2000,64,4,2,2,,75,1,0.001330,0.104116,1.65e-06,770.0067,78.2913
CUDA_Opt2D,CUDA,4000,2000,64,4,2,2,,75,2,0.001568,0.000000,0.00e+00,653.1728,0.0000
CUDA_Opt2D,CUDA,4000,2000,64,4,2,2,,75,3,0.001340,0.000000,0.00e+00,764.3105,0.0000
CUDA_Tiled,CUDA,4000,2000,64,4,2,2,,75,1,0.001155,0.107793,1.65e-06,886.6885,93.3388
CUDA_Tiled,CUDA,4000,2000,64,4,2,2,,75,2,0.001155,0.000000,0.00e+00,886.5210,0.0000
CUDA_Tiled,CUDA,4000,2000,64,4,2,2,,75,3,0.001156,0.000000,0.00e+00,885.9228,0.0000
CUDA_WarpRow,CUDA,4000,2000,64,4,2,2,,75,1,0.001651,0.106305,1.65e-06,620.0778,64.3723
CUDA_WarpRow,CUDA,4000,2000,64,4,2,2,,75,2,0.001402,0.000000,0.00e+00,730.5253,0.0000
CUDA_WarpRow,CUDA,4000,2000,64,4,2,2,,75,3,0.001494,0.000000,0.00e+00,685.3650,0.0000
CUDA_Transposed,CUDA,4000,2000,64,4,2,2,,75,1,0.001540,0.100367,1.65e-06,664.7309,65.1536
CUDA_Transposed,CUDA,4000,2000,64,4,2,2,,75,2,0.001540,0.000000,0.00e+00,664.7254,0.0000
CUDA_Transposed,CUDA,4000,2000,64,4,2,2,,75,3,0.001686,0.000000,0.00e+00,607.3047,0.0000
CUDA_Naive,CUDA,4000,2000,128,4,2,2,,75,1,0.002187,0.207128,1.66e-06,936.3745,94.7017
CUDA_Naive,CUDA,4000,2000,128,4,2,2,,75,2,0.002187,0.000000,0.00e+00,936.2700,0.0000
CUDA_Naive,CUDA,4000,2000,128,4,2,2,,75,3,0.002198,0.000000,0.00e+00,931.6384,0.0000
CUDA_Opt2D,CUDA,4000,2000,128,4,2,2,,75,1,0.002277,0.195198,1.66e-06,899.5927,85.7415
CUDA_Opt2D,CUDA,4000,2000,128,4,2,2,,75,2,0.002341,0.000000,0.00e+00,874.9022,0.0000
CUDA_Opt2D,CUDA,4000,2000,128,4,2,2,,75,3,0.002197,0.000000,0.00e+00,932.0989,0.0000
CUDA_Tiled,CUDA,4000,2000,128,4,2,2,,75,1,0.001911,0.198836,1.66e-06,1071.4787,104.0274
CUDA_Tiled,CUDA,4000,2000,128,4,2,2,,75,2,0.002061,0.000000,0.00e+00,993.7862,0.0000
CUDA_Tiled,CUDA,4000,2000,128,4,2,2,,75,3,0.001924,0.000000,0.00e+00,1064.3950,0.0000
CUDA_WarpRow,CUDA,4000,2000,128,4,2,2,,75,1,0.002433,0.207151,1.66e-06,841.5987,85.1259
CUDA_WarpRow,CUDA,4000,2000,128,4,2,2,,75,2,0.002435,0.000000,0.00e+00,841.2307,0.0000
CUDA_WarpRow,CUDA,4000,2000,128,4,2,2,,75,3,0.002507,0.000000,0.00e+00,817.0528,0.0000
CUDA_Transposed,CUDA,4000,2000,128,4,2,2,,75,1,0.002946,0.191900,1.66e-06,695.2541,65.1462
CUDA_Transposed,CUDA,4000,2000,128,4,2,2,,75,2,0.002950,0.000000,0.00e+00,694.1494,0.0000
CUDA_Transposed,CUDA,4000,2000,128,4,2,2,,75,3,0.002947,0.000000,0.00e+00,694.8391,0.0000
CUDA_Naive,CUDA,6000,2000,3,4,2,2,,75,1,0.001069,0.042060,2.37e-06,67.3608,39.3500
CUDA_Naive,CUDA,6000,2000,3,4,2,2,,75,2,0.001069,0.000000,0.00e+00,67.3492,0.0000
CUDA_Naive,CUDA,6000,2000,3,4,2,2,,75,3,0.001251,0.000000,0.00e+00,57.5471,0.0000
CUDA_Opt2D,CUDA,6000,2000,3,4,2,2,,75,1,0.001069,0.042269,2.37e-06,67.3645,39.5479
CUDA_Opt2D,CUDA,6000,2000,3,4,2,2,,75,2,0.001060,0.000000,0.00e+00,67.9399,0.0000
CUDA_Opt2D,CUDA,6000,2000,3,4,2,2,,75,3,0.001069,0.000000,0.00e+00,67.3670,0.0000
CUDA_Tiled,CUDA,6000,2000,3,4,2,2,,75,1,0.001060,0.041866,2.37e-06,67.9064,39.4857
CUDA_Tiled,CUDA,6000,2000,3,4,2,2,,75,2,0.001049,0.000000,0.00e+00,68.6131,0.0000
CUDA_Tiled,CUDA,6000,2000,3,4,2,2,,75,3,0.000894,0.000000,0.00e+00,80.5433,0.0000
CUDA_WarpRow,CUDA,6000,2000,3,4,2,2,,75,1,0.001065,0.048439,2.37e-06,67.6324,45.5010
CUDA_WarpRow,CUDA,6000,2000,3,4,2,2,,75,2,0.001063,0.000000,0.00e+00,67.7360,0.0000
CUDA_WarpRow,CUDA,6000,2000,3,4,2,2,,75,3,0.001064,0.000000,0.00e+00,67.6946,0.0000
CUDA_Transposed,CUDA,6000,2000,3,4,2,2,,75,1,0.000594,0.041206,2.37e-06,121.2731,69.4060
CUDA_Transposed,CUDA,6000,2000,3,4,2,2,,75,2,0.000572,0.000000,0.00e+00,125.8649,0.0000
CUDA_Transposed,CUDA,6000,2000,3,4,2,2,,75,3,0.000583,0.000000,0.00e+00,123.5951,0.0000
CUDA_Naive,CUDA,6000,2000,6,4,2,2,,75,1,0.001075,0.056496,2.37e-06,134.0082,52.5756
CUDA_Naive,CUDA,6000,2000,6,4,2,2,,75,2,0.001074,0.000000,0.00e+00,134.0688,0.0000
CUDA_Naive,CUDA,6000,2000,6,4,2,2,,75,3,0.001073,0.000000,0.00e+00,134.2034,0.0000
CUDA_Opt2D,CUDA,6000,2000,6,4,2,2,,75,1,0.001174,0.055065,2.37e-06,122.6807,46.9125
CUDA_Opt2D,CUDA,6000,2000,6,4,2,2,,75,2,0.001074,0.000000,0.00e+00,134.0245,0.0000
CUDA_Opt2D,CUDA,6000,2000,6,4,2,2,,75,3,0.001179,0.000000,0.00e+00,122.1069,0.0000
CUDA_Tiled,CUDA,6000,2000,6,4,2,2,,75,1,0.000903,0.054691,2.37e-06,159.5425,60.5944
CUDA_Tiled,CUDA,6000,2000,6,4,2,2,,75,2,0.000903,0.000000,0.00e+00,159.3999,0.0000
CUDA_Tiled,CUDA,6000,2000,6,4,2,2,,75,3,0.000903,0.000000,0.00e+00,159.5072,0.0000
CUDA_WarpRow,CUDA,6000,2000,6,4,2,2,,75,1,0.001068,0.064621,2.37e-06,134.8867,60.5314
CUDA_WarpRow,CUDA,6000,2000,6,4,2,2,,75,2,0.001058,0.000000,0.00e+00,136.1152,0.0000
CUDA_WarpRow,CUDA,6000,2000,6,4,2,2,,75,3,0.001059,0.000000,0.00e+00,136.0269,0.0000
CUDA_Transposed,CUDA,6000,2000,6,4,2,2,,75,1,0.000557,0.055597,2.37e-06,258.6576,99.8647
CUDA_Transposed,CUDA,6000,2000,6,4,2,2,,75,2,0.000566,0.000000,0.00e+00,254.4590,0.0000
CUDA_Transposed,CUDA,6000,2000,6,4,2,2,,75,3,0.000566,0.000000,0.00e+00,254.5253,0.0000
CUDA_Naive,CUDA,6000,2000,8,4,2,2,,75,1,0.001074,0.042966,1.13e-06,178.7554,40.0025
CUDA_Naive,CUDA,6000,2000,8,4,2,2,,75,2,0.001064,0.000000,0.00e+00,180.4120,0.0000
CUDA_Naive,CUDA,6000,2000,8,4,2,2,,75,3,0.001074,0.000000,0.00e+00,178.7338,0.0000
CUDA_Opt2D,CUDA,6000,2000,8,4,2,2,,75,1,0.001074,0.041271,1.13e-06,178.8198,38.4382
CUDA_Opt2D,CUDA,6000,2000,8,4,2,2,,75,2,0.001074,0.000000,0.00e+00,178.6984,0.0000
CUDA_Opt2D,CUDA,6000,2000,8,4,2,2,,75,3,0.001114,0.000000,0.00e+00,172.4120,0.0000
CUDA_Tiled,CUDA,6000,2000,8,4,2,2,,75,1,0.000903,0.040264,1.13e-06,212.7196,44.6092
CUDA_Tiled,CUDA,6000,2000,8,4,2,2,,75,2,0.000903,0.000000,0.00e+00,212.6847,0.0000
CUDA_Tiled,CUDA,6000,2000,8,4,2,2,,75,3,0.000903,0.000000,0.00e+00,212.6588,0.0000
CUDA_WarpRow,CUDA,6000,2000,8,4,2,2,,75,1,0.001068,0.048541,1.13e-06,179.8371,45.4656
CUDA_WarpRow,CUDA,6000,2000,8,4,2,2,,75,2,0.001068,0.000000,0.00e+00,179.8091,0.0000
CUDA_WarpRow,CUDA,6000,2000,8,4,2,2,,75,3,0.001059,0.000000,0.00e+00,181.2779,0.0000
CUDA_Transposed,CUDA,6000,2000,8,4,2,2,,75,1,0.000570,0.043725,1.13e-06,336.7843,76.6978
CUDA_Transposed,CUDA,6000,2000,8,4,2,2,,75,2,0.000571,0.000000,0.00e+00,336.1380,0.0000
CUDA_Transposed,CUDA,6000,2000,8,4,2,2,,75,3,0.000607,0.000000,0.00e+00,316.0759,0.0000
CUDA_Naive,CUDA,6000,2000,20,4,2,2,,75,1,0.001094,0.058788,1.90e-06,438.8745,53.7507
CUDA_Naive,CUDA,6000,2000,20,4,2,2,,75,2,0.001094,0.000000,0.00e+00,438.8531,0.0000
CUDA_Naive,CUDA,6000,2000,20,4,2,2,,75,3,0.001084,0.000000,0.00e+00,442.7005,0.0000
CUDA_Opt2D,CUDA,6000,2000,20,4,2,2,,75,1,0.001093,0.060189,1.90e-06,439.0613,55.0558
CUDA_Opt2D,CUDA,6000,2000,20,4,2,2,,75,2,0.001246,0.000000,0.00e+00,385.2097,0.0000
CUDA_Opt2D,CUDA,6000,2000,20,4,2,2,,75,3,0.001084,0.000000,0.00e+00,442.7832,0.0000
CUDA_Tiled,CUDA,6000,2000,20,4,2,2,,75,1,0.000895,0.060581,1.90e-06,536.1134,67.6635
CUDA_Tiled,CUDA,6000,2000,20,4,2,2,,75,2,0.000904,0.000000,0.00e+00,530.8213,0.0000
CUDA_Tiled,CUDA,6000,2000,20,4,2,2,,75,3,0.000904,0.000000,0.00e+00,530.8391,0.0000
CUDA_WarpRow,CUDA,6000,2000,20,4,2,2,,75,1,0.001088,0.065585,1.90e-06,441.2933,60.2964
CUDA_WarpRow,CUDA,6000,2000,20,4,2,2,,75,2,0.001279,0.000000,0.00e+00,375.1998,0.0000
CUDA_WarpRow,CUDA,6000,2000,20,4,2,2,,75,3,0.001079,0.000000,0.00e+00,444.9924,0.0000
CUDA_Transposed,CUDA,6000,2000,20,4,2,2,,75,1,0.000998,0.060911,1.90e-06,481.1534,61.0569
CUDA_Transposed,CUDA,6000,2000,20,4,2,2,,75,2,0.000988,0.000000,0.00e+00,485.9700,0.0000
CUDA_Transposed,CUDA,6000,2000,20,4,2,2,,75,3,0.000988,0.000000,0.00e+00,485.8318,0.0000
CUDA_Naive,CUDA,6000,2000,32,4,2,2,,75,1,0.001089,0.085143,1.56e-06,705.2040,78.1815
CUDA_Naive,CUDA,6000,2000,32,4,2,2,,75,2,0.001080,0.000000,0.00e+00,711.3472,0.0000
CUDA_Naive,CUDA,6000,2000,32,4,2,2,,75,3,0.001249,0.000000,0.00e+00,614.9393,0.0000
CUDA_Opt2D,CUDA,6000,2000,32,4,2,2,,75,1,0.001088,0.091439,1.56e-06,705.5976,84.0093
CUDA_Opt2D,CUDA,6000,2000,32,4,2,2,,75,2,0.001152,0.000000,0.00e+00,666.6888,0.0000
CUDA_Opt2D,CUDA,6000,2000,32,4,2,2,,75,3,0.001088,0.000000,0.00e+00,705.6336,0.0000
CUDA_Tiled,CUDA,6000,2000,32,4,2,2,,75,1,0.001064,0.089838,1.56e-06,721.9378,84.4497
CUDA_Tiled,CUDA,6000,2000,32,4,2,2,,75,2,0.000905,0.000000,0.00e+00,848.5610,0.0000
CUDA_Tiled,CUDA,6000,2000,32,4,2,2,,75,3,0.000905,0.000000,0.00e+00,848.1686,0.0000
CUDA_WarpRow,CUDA,6000,2000,32,4,2,2,,75,1,0.001083,0.094048,1.56e-06,709.1286,86.8386
CUDA_WarpRow,CUDA,6000,2000,32,4,2,2,,75,2,0.001074,0.000000,0.00e+00,715.2011,0.0000
CUDA_WarpRow,CUDA,6000,2000,32,4,2,2,,75,3,0.001083,0.000000,0.00e+00,709.4583,0.0000
CUDA_Transposed,CUDA,6000,2000,32,4,2,2,,75,1,0.001367,0.087380,1.56e-06,561.8344,63.9233
CUDA_Transposed,CUDA,6000,2000,32,4,2,2,,75,2,0.001351,0.000000,0.00e+00,568.4581,0.0000
CUDA_Transposed,CUDA,6000,2000,32,4,2,2,,75,3,0.001344,0.000000,0.00e+00,571.5195,0.0000
CUDA_Naive,CUDA,6000,2000,64,4,2,2,,75,1,0.001786,0.157323,1.65e-06,859.8455,88.0686
CUDA_Naive,CUDA,6000,2000,64,4,2,2,,75,2,0.001778,0.000000,0.00e+00,863.7271,0.0000
CUDA_Naive,CUDA,6000,2000,64,4,2,2,,75,3,0.001779,0.000000,0.00e+00,863.4273,0.0000
CUDA_Opt2D,CUDA,6000,2000,64,4,2,2,,75,1,0.001779,0.148464,1.65e-06,863.4324,83.4559
CUDA_Opt2D,CUDA,6000,2000,64,4,2,2,,75,2,0.001778,0.000000,0.00e+00,863.6525,0.0000
CUDA_Opt2D,CUDA,6000,2000,64,4,2,2,,75,3,0.001778,0.000000,0.00e+00,863.7823,0.0000
CUDA_Tiled,CUDA,6000,2000,64,4,2,2,,75,1,0.001410,0.146493,1.65e-06,1088.9925,103.8607
